title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
梅西？跪下！球王c罗过人集锦！,477443284,https://www.bilibili.com/video/BV11K411y7yu,1673164811,siuuuuuuuu！,1589727475,28036,6610,2547,9069,6796,1393226,1906
七星非归宿，梅开又一度！《梅花香》倾力制作，献给梅老八   #梅西第八次获金球奖,277857119,https://www.bilibili.com/video/BV1rc411f76p,1698582921,"原曲：霜雪千年（BV1es41127Fd）
填词：o0熹微0o，足坛梅友记
视频：o0熹微0o
音频：足坛梅友记，罗马王二世（混音）
特别感谢@墨冉MORAN  分享的midi
软件：acestudio",270753274,7073,5797,274,451,3840,111945,253
梅西，你永远是我心中最好的球员  无论他们怎么喷你  怎么说你 我永远会支持他们！梅西事件来龙去脉,1200285255,https://www.bilibili.com/video/BV12F4m1u7XE,1707368038,-,1508940476,6989,160,602,574,555,165701,274
大型纪录片《AI梅西》持续为您播出,1350981882,https://www.bilibili.com/video/BV1Nz421R7rH,1708485189,-,1936791416,1558,28,90,96,237,90288,15
有请梅西检阅后防线,946130655,https://www.bilibili.com/video/BV1sW4y1M7sq,1670918082,-,296706829,24310,622,212,619,3324,301673,83
梅西香港行惹怒中国球迷，人设崩塌一落千丈，迈阿密华人：自作孽,1200606498,https://www.bilibili.com/video/BV1CF4m1M7nu,1707586275,,478821744,7332,2170,1118,207,720,110960,739
apEX：梅西拿了冠军，所有人都会闭嘴，尤其是C罗粉丝,563862667,https://www.bilibili.com/video/BV1qv4y197ez,1671090778,"https://www.twitch.tv/videos/1678629644?t=15h51m38s
真敢说啊！",478316093,9504,600,1943,4543,1806,597081,230
冲进场抱梅西球迷致歉：我这个是非常不好的行为,869776570,https://www.bilibili.com/video/BV12V4y1m7wf,1686880898,,10330740,14956,48,1657,334,335,376470,236
克洛普被梅西打服：我是他的超级崇拜者，他简直不可阻挡,51142621,https://www.bilibili.com/video/BV1E4411x79m,1556772434,"自制字幕
克洛普被梅西打服：我是他的超级崇拜者，他简直不可阻挡",332065585,2423,46,392,102,793,442664,107
梅西拿着大力神杯跳上更衣室的桌子庆祝,606389596,https://www.bilibili.com/video/BV1Q84y1x7dy,1671394053,ins,421083864,71033,416,1255,2440,5645,1729451,550
【AI生成】梅西吃西梅 高清重制！！！,530888063,https://www.bilibili.com/video/BV1ku41157up,1689310339,,8168491,4241,57,173,792,993,262381,121
梅西香港行主办方退款一半！球迷吐槽：C罗在内地都是退全款！,1750444461,https://www.bilibili.com/video/BV1c4421w7T1,1707465163,.,361485057,461,1,432,30,71,59175,21
这一天，巴萨球迷含泪告别了他们的传奇主教练瓜迪奥拉！爱徒梅西也用大四喜送别恩师！,280669844,https://www.bilibili.com/video/BV1xc411R7kk,1699582343,,1445756531,18172,308,259,95,1228,246716,53
你见过梅西说日语吗？十年前的日本洗面奶广告,1400335520,https://www.bilibili.com/video/BV1e642137V8,1707551344,网络,327419895,2375,42,403,1478,677,124758,150
梅西事件,1050379366,https://www.bilibili.com/video/BV1UH4y1Y7Ji,1707458941,梅西事件令人众怒,3461574176016639,1540,59,373,358,162,78953,190
"大型纪录片《梅西变成哟西之日本》梅西 ""梅西日本行暴龙大型纪录片之里奥梅西秒变里奥哟西""足球 ""梅西",1550454465,https://www.bilibili.com/video/BV1hy421h7hp,1707350351,-,3546612471171553,3668,217,246,374,646,184631,224
剪掉了梅西签名球衣 再见梅西#你还会喜欢梅西吗 #梅西中国行 梅西 #梅西日本行替补登场,1000435390,https://www.bilibili.com/video/BV14x4y1177J,1707384647,剪掉了梅西签名球衣 再见梅西#你还会喜欢梅西吗 #梅西中国行 梅西 #梅西日本行替补登场,296398035,278353,217154,5142,2841,22022,1306322,4143
杨毅：梅西解禁很困难,1000994517,https://www.bilibili.com/video/BV1ox4y1k7fj,1708388135,,525965130,1272,40,1127,178,137,119137,308
天下足球也干了？梅西回应完，天下足球马上播出C罗绝杀球！,1300831311,https://www.bilibili.com/video/BV1Lu4m1A75P,1708362458,C罗，一直在用球场的表现赢得央视尊重，赢得球迷的爱n,353968657,2538,129,421,64,144,91225,69
专访巴黎本地球迷、25年大巴黎死忠粉，8分钟了解梅西与巴黎球迷恩怨始末,1150889198,https://www.bilibili.com/video/BV1yZ42117ua,1708705396,,662522917,4971,1483,2489,541,1154,111230,739
梅西在派对上切第一块蛋糕，旁边的迪马利亚笑的最开心,264616547,https://www.bilibili.com/video/BV1NY411m7hM,1672447250,录屏,1985008833,12087,44,163,38,607,445355,30
这一吻对于梅西来说有太多意难平了。,510213661,https://www.bilibili.com/video/BV1cu411i7L9,1648398193,-,648115335,580,23,13,7,127,14436,0
梅西怎么到处都是你,965739777,https://www.bilibili.com/video/BV1EW4y1P7HY,1704280734,-,520083883,10724,10,89,15,333,272248,0
梅迷的独白，当我看到梅西上场时…,1000380519,https://www.bilibili.com/video/BV1nx4y117pY,1707306163,太他妈失望了我敲,437671361,1991,304,462,120,151,42502,67
【4K】他已经站在历史的巅峰！梅西30大震惊世界的无解瞬间,904128412,https://www.bilibili.com/video/BV1ZP4y1B79o,1671931582,"G . O . A . T
music : Machinimasound - Battle of Kings Extended",691324719,60333,20244,1665,4776,25824,1580515,7211
劲 凉 梅 西,1850458388,https://www.bilibili.com/video/BV1Xp421o7Vx,1707220720,-,354160029,772,27,127,199,173,56021,7
地上足球：出面回应再引争议！梅西还有退路可言吗？,1650763443,https://www.bilibili.com/video/BV1Bj421D7G9,1708421005,地上足球：出面回应再引争议！梅西还有退路可言吗？,550674844,100542,61854,5987,24530,13284,2119907,18029
一个彰显梅西人品的小故事，只有这样的事情才能让梅西心甘情愿来找你！,474032215,https://www.bilibili.com/video/BV14K411Q7Xz,1665797459,一个彰显梅西人品的小故事，只有这样的事情才能让梅西心甘情愿来找你！,1960296235,4551,232,134,173,474,40582,20
梅西最难的停球,320909178,https://www.bilibili.com/video/BV1Pw411i7BW,1694494447,,385475006,668,49,46,14,3175,1161514,4
博格坎普被梅西粉丝拉踩，我为何如此气愤！,1450886529,https://www.bilibili.com/video/BV1Av421C7or,1708343456,有关博格坎普、马尔蒂尼、内斯塔、马拉多纳被梅西粉丝拉踩的细节,355565912,1284,770,953,140,241,16776,324
梅西变成了“吆西”，但这不影响他的足坛历史地位,1500676496,https://www.bilibili.com/video/BV1CS421K7hT,1707999411,-,3546629254679142,258,114,1282,18,44,13232,188
梅内连线！35岁的梅西一下子回到了他25岁的模样,217500959,https://www.bilibili.com/video/BV1Ra411G7Kq,1661854175,-,1699495409,1153,21,10,6,42,10068,1
梅西被粉丝骗去录像：踏马的又骗我😤,282857916,https://www.bilibili.com/video/BV18c411r77k,1703673966,-,487065253,7091,17,49,22,206,69979,210
当梅西出现在公共场合~~~有多受欢迎,26327312,https://www.bilibili.com/video/BV1ps411p7G3,1530946234,转自油管https://www.youtube.com/watch?v=o9p89PLMcWM,737175,5126,436,254,120,2466,779274,755
绝世无双！梅西赢得第七座金球！！！,764526617,https://www.bilibili.com/video/BV1vr4y1Q7Ed,1638222231,2021年11月29号（当地时间），梅西赢得个人第七座金球奖,334932680,23936,9452,2834,1090,3024,401750,1725
啊啊啊救命！梅西小儿子也太可爱了！哈哈哈梅老板亲自生的！,518365419,https://www.bilibili.com/video/BV1hg411H7Pr,1670065797,bgm:香草吧噗,386873061,23137,1594,425,1948,6668,1308467,584
部分新月球迷比赛过程中喊“梅西”起哄 C罗点赞并示意他们再大点声,1250460811,https://www.bilibili.com/video/BV1fJ4m1s7Dw,1707429633,-,421083864,4456,116,1472,441,400,240842,464
球王效应！梅西复出即传射，迈阿密国际判若两队！,1401752199,https://www.bilibili.com/video/BV1Tr421n7tw,1710383393,球王效应！梅西复出即传射，迈阿密国际判若两队！,384593857,282,16,40,1,11,5289,9
天天“梅西梅西”的……那些人到底了解梅西多少？,391092486,https://www.bilibili.com/video/BV1Jd4y1x7CN,1670603712,从侏儒少年到世界球王,282527570,9112,1458,315,560,2252,198443,537
8岁梅西的珍贵影像,499475602,https://www.bilibili.com/video/BV1wK411K7C2,1598918791,"转自：https://www.youtube.com/watch?v=koQqldNq1uc&amp;list=WL&amp;index=22&amp;t=32s
》新浪微博：一球几乎成名
》微信：yiqiu233
》QQ群：313802625 （答案: MUFC)
》斗鱼：http://www.douyutv",19372397,10034,1057,748,2560,7154,585965,1551
英国网友热议，感谢梅西，我第一次看见中国人支持英国！,1450534108,https://www.bilibili.com/video/BV1dv421C7fR,1708061760,-,3546572568660614,9788,247,1047,603,1318,208920,3532
大型纪录片《双标梅西》梅西口碑崩坏，C罗逆风翻盘！,1100457706,https://www.bilibili.com/video/BV19A4m157W3,1707316978,,1180757779,145065,5705,5965,10460,10829,1694330,3558
梅西澄清视频后，C罗最新ins评论区,1350984563,https://www.bilibili.com/video/BV1Tz421R72Q,1708418610,-,33492070,708,6,284,3,42,46457,119
梅西迄今为止荣誉一览，我密集恐怖症都犯了！,652721454,https://www.bilibili.com/video/BV1bY4y1m7ky,1677546806,,643958569,21657,1985,839,543,2651,408065,761
梅西的一秒四次变向令人头皮发麻,968906740,https://www.bilibili.com/video/BV1pp4y1i77N,1595459294,-,520310322,6814,124,329,276,1591,1152076,92
地上足球：评分最高？梅西锁喉背后的温柔！葡萄牙已经离不开C罗..,876035810,https://www.bilibili.com/video/BV1sN4y1S7UA,1700216260,"地上足球：评分最高？梅西锁喉背后的温柔！葡萄牙已经离不开C罗..
【赫恩极地沐浴露】
除螨专利：ZL 202010772797.2
氨基酸专利：ZL 201910737287.9
草本控油专利： ZL 200910048788.2
保湿专利：ZL 201110411067.0
补水专利：ZL 201410037363.2
抗敏专利：ZL 201410229130.2",550674844,32859,18961,4312,7512,3270,852314,10681
大型纪录片《圣人梅西传奇》,749177041,https://www.bilibili.com/video/BV1DC4y1A7CC,1701509695,大型纪录片《圣人梅西传奇》,550674844,22845,7971,3000,3235,2033,669908,1082
【真实解说】阿根廷1:0巴西！奥塔门迪头槌破门！场面火爆犯规不断，漏判点球，德保罗造红！梅西因伤离场,748659839,https://www.bilibili.com/video/BV1JC4y1772h,1700643458,,108618052,19070,4743,1610,1659,1799,572808,4194
当小罗把17岁的梅西介绍给科比时……,15484858,https://www.bilibili.com/video/BV1Px411M748,1508237618,"https://www.youtube.com/watch?v=wzrmsx9ExME
电流会持续更精致的足球视频和有趣的搞笑视频，如果喜欢可以点个关注投个币，也可以点个赞推荐一下，感谢支持！",17095733,3730,275,585,572,2369,957198,472
足坛十大门将之库尔图瓦｜皇马爹系门将，伯纳乌叹息之墙，萨拉赫的好兄弟，欧冠决赛MVP，曾被梅西两次穿裆,912265556,https://www.bilibili.com/video/BV1SM4y1J7yf,1686906476,-,3493083756890992,13277,437,356,368,1235,334163,254
C罗谈到梅西时，又渴望又无奈。。。,982832823,https://www.bilibili.com/video/BV1wt4y187sb,1656083196,-,128772554,11821,356,2325,601,2425,1212688,695
媒体人爆料：中国足协官网已删除梅西所有新闻,1850281753,https://www.bilibili.com/video/BV1Kp421o7qC,1707383232,,522653994,12230,137,1357,399,249,250451,416
梅西香港行未出场，13天3次回应均未正式道歉：希望再来中国,1350833241,https://www.bilibili.com/video/BV18z42197dE,1708354864,2月19日，梅西在个人官方微博上发布视频，再次对中国香港行未出场做出回应，梅西澄清道，未出场并非政治原因或其他许多原因不想参赛，只是因为内收肌有炎症，从职业生涯伊始，他就与中国有着非常紧密和特别的缘分，一直对中国抱有特别的感情，并向中国的所有球迷送上最好的祝愿。从2月6日的日本行发布会，到2月7日的微博发文，再到2月19日的视频出镜，梅西先后三次对此事做出回应，确实一次比一次有诚意，但遗憾的是，他依然没有公开地正式地道歉。,1685024055,6696,99,9852,2117,696,659990,0
tiktok上，海外家乡球迷嘲讽梅西,1750383750,https://www.bilibili.com/video/BV1r4421c7to,1707265055,-,451634317,1531,14,133,51,83,49484,6
献给依然热爱梅西的你，有幸与你一起逆风而行！,1450752405,https://www.bilibili.com/video/BV1av421k7GE,1708380679,"对于小黑子们，我没有大家那么善良，不会耐心地和他们讲道理，不值得浪费我的时间。我只会鼓励他们坚持自己的想法并付诸行动，一定会有好结果的。
当然，也请尽情地骂我，能给我带来热度和流量，当然是欢迎的！
我不在乎那些说日语的朋友，我只在乎依然关注我的朋友，给大家带来好的作品，才不负你们的厚爱。
献给依然热爱梅西的你，有幸与你一起逆风而行~！",45531556,17720,17935,10762,3329,5550,429829,8377
恭喜梅球王！梅西是世界杯冠军！,946430032,https://www.bilibili.com/video/BV17W4y1T7te,1671390851,"八年，他终于圆梦！梅西就是当世独一无二的球王！
这里是巴黎 🔴🔵 ",3493079673736008,88209,4931,1892,447,5426,845429,332
一气呵成！球迷从数米高看台跳下，抱梅西+溜安保+与大马丁击掌,229776486,https://www.bilibili.com/video/BV1rh411T7D3,1686840794,,302596460,65534,1979,4459,14708,7186,1223396,785
C罗哭了！官宣退役！2024年体坛重磅新闻！梅西纳什维尔2-2迈阿密国际英超联赛曼联vs埃弗顿阿森纳皇马巴萨LOL地上足球888李老八利物浦切尔西阿森纳阿根廷,1851538771,https://www.bilibili.com/video/BV1QW421F7sF,1709975680,-,601881059,3267,321,17,546,537,792584,1245
哈兰德称赞梅西为历史最佳，罗粉再失一爹,1451356213,https://www.bilibili.com/video/BV1ni421Z7sh,1709705669,,1586105,1687,484,924,56,87,27187,50
阿根廷人评价梅西香港行：这也太混蛋了！,1650259476,https://www.bilibili.com/video/BV1F7421N7QA,1707409986,,1773228842,2475,36,510,13,228,156764,63
梅西中国行连过三人再现球王神技,912341423,https://www.bilibili.com/video/BV1GM4y1n7Ap,1686841575,现场看呆了,392357649,44345,2555,1193,1912,6549,1242476,317
这视频都被梅西公关团队压了10年了吧,1700524445,https://www.bilibili.com/video/BV14K421y74w,1707905852,-,52870041,16637,566,863,228,992,160787,44
防梅西真的难吗？,679594274,https://www.bilibili.com/video/BV1MS4y1378U,1646497595,-,1805131640,84361,313,898,355,3811,2692441,290
梅西的所有结局,1400428650,https://www.bilibili.com/video/BV1H6421u7rR,1707206173,-,663281139,1040,118,241,122,192,42004,114
这是一场让央视都失控的比赛，梅西重伤倒地，全场观众瞬间暴起。,263568775,https://www.bilibili.com/video/BV1Ge411P7Vg,1670568493,这是一场让央视都失控的比赛，梅西重伤倒地，全场观众瞬间暴起。,1893244436,73492,1076,928,671,6403,2173186,1038
场面火爆！阿根廷、乌拉圭大规模冲突，梅西推开对手+锁喉,278570261,https://www.bilibili.com/video/BV13w411K7rv,1700181998,,302596460,6145,318,5660,3488,857,617780,1396
“我们不用球王来形容梅西 而用梅西来形容球王”,1850926062,https://www.bilibili.com/video/BV1BW421N7DL,1708605619,-,384716768,4818,563,893,234,655,118111,190
爆冷输球！梅西点球破门 阿根廷1-2负于沙特,220425182,https://www.bilibili.com/video/BV1i841177mR,1669118902,11月22日，卡塔尔世界杯小组赛C组第1轮比赛中，梅西领衔的阿根廷队1:2不敌沙特阿拉伯队。梅西在开场阶段打入一粒点球，但沙特在下半场开局后连入两球反超比分，这也是亚洲球队在本届世界杯上获得的首场胜利！,456664753,37983,659,6483,1303,1080,1111862,940
自从梅西没了素质,650559633,https://www.bilibili.com/video/BV11Y4y1Z79Q,1674129135,视频纯搞笑剪辑，与梅西本人无关,13004574,18948,995,0,1268,3730,765851,57
梅西：孩子们，我到日本了！,1550342542,https://www.bilibili.com/video/BV1my42187MR,1707176480,-,3546380442273797,4610,387,1097,3457,687,217869,100
“一个犬人，一个病人” #梅西 #迈阿密国际,1100169722,https://www.bilibili.com/video/BV1oA4m1L783,1706585781,-,1237779244,3113,37,319,11,140,187444,36
